RequestsNumber,Time
10,1571.6006755828857
10,1603.010892868042
10,1595.5491065979004
10,1584.8159790039062
10,1578.505516052246
10,1570.744276046753
10,1572.8607177734375
10,1599.1477966308594
10,1597.6810455322266
10,1580.6026458740234
