RequestsNumber,Time
70,7670.251369476318
70,7125.915765762329
70,7478.391647338867
70,7264.337539672852
70,7405.4059982299805
70,7310.8696937561035
70,7469.521760940552
70,7485.367774963379
70,7635.4522705078125
70,7493.965864181519
